EntityName,EntityAbout,EntityType,PropertyName,PropertyAbout,PropertyType,Value,PhenomenonTime,ResultTime
"","","","","","","77","2014-10-31T16:22:14.703Z","2014-10-31T16:25:14.703Z"
"","","","","","","77","2014-10-31T16:17:57.464Z","2014-10-31T16:20:57.464Z"
"","","","","","","77","2014-10-31T16:15:01.513Z","2014-10-31T16:18:01.513Z"
"","","","","","","77","2014-10-31T16:12:20.920Z","2014-10-31T16:15:20.920Z"
"","","","","","","77","2014-10-31T16:09:22.060Z","2014-10-31T16:12:22.060Z"
"","","","","","","77","2014-10-31T16:06:32.561Z","2014-10-31T16:09:32.561Z"
"","","","","","","77","2014-10-31T16:03:06.989Z","2014-10-31T16:06:06.989Z"
"","","","","","","73.23392033179013","2014-10-31T15:32:41.849Z","2014-10-31T15:42:41.849Z"
"","","","","","","73.18193807870371","2014-10-31T15:20:00.220Z","2014-10-31T15:30:00.220Z"
"","","","","","","73.12904031635803","2014-10-31T15:06:55.280Z","2014-10-31T15:16:55.280Z"
"","","","","","","73.081265625","2014-10-31T14:54:33.931Z","2014-10-31T15:04:33.931Z"
"","","","","","","73.02988927469136","2014-10-31T14:41:53.943Z","2014-10-31T14:51:53.943Z"
"","","","","","","39.62882986111107","2014-10-31T14:20:33.455Z","2014-10-31T14:30:33.455Z"
"","","","","","","39.46667621527774","2014-10-31T14:07:57.766Z","2014-10-31T14:17:57.766Z"
"","","","","","","39.30458159722218","2014-10-31T13:55:06.213Z","2014-10-31T14:05:06.213Z"
"","","","","","","39.14176880787033","2014-10-31T13:42:42.424Z","2014-10-31T13:52:42.424Z"
"","","","","","","38.980449652777736","2014-10-31T13:30:19.011Z","2014-10-31T13:40:19.011Z"
"","","","","","","38.81855671296292","2014-10-31T13:18:06.015Z","2014-10-31T13:28:06.015Z"
"","","","","","","38.655245949074036","2014-10-31T13:05:43.157Z","2014-10-31T13:15:43.157Z"
"","","","","","","38.493167824074035","2014-10-31T12:53:18.920Z","2014-10-31T13:03:18.920Z"
"","","","","","","38.33162818287033","2014-10-31T12:41:03.419Z","2014-10-31T12:51:03.419Z"
"","","","","","","38.17000202546293","2014-10-31T12:28:41.451Z","2014-10-31T12:38:41.451Z"
"","","","","","","38.00838310185182","2014-10-31T12:16:28.009Z","2014-10-31T12:26:28.009Z"
"","","","","","","37.845961805555525","2014-10-31T12:03:57.868Z","2014-10-31T12:13:57.868Z"
"","","","","","","37.683851273148115","2014-10-31T11:51:09.713Z","2014-10-31T12:01:09.713Z"
"","","","","","","37.52221817129626","2014-10-31T11:38:12.794Z","2014-10-31T11:48:12.794Z"
"","","","","","","37.35862905092589","2014-10-31T11:25:48.348Z","2014-10-31T11:35:48.348Z"
"","","","","","","37.19703501157404","2014-10-31T11:13:32.991Z","2014-10-31T11:23:32.991Z"
"","","","","","","37.035316840277744","2014-10-31T11:01:08.970Z","2014-10-31T11:11:08.970Z"
"","","","","","","36.87352228009256","2014-10-31T10:48:45.062Z","2014-10-31T10:58:45.062Z"
"","","","","","","36.711747974537005","2014-10-31T10:36:13.287Z","2014-10-31T10:46:13.287Z"
"","","","","","","36.54963628472219","2014-10-31T10:23:37.101Z","2014-10-31T10:33:37.101Z"
"","","","","","","36.388105902777745","2014-10-31T10:11:17.715Z","2014-10-31T10:21:17.715Z"
"","","","","","","36.226780381944415","2014-10-31T09:58:41.772Z","2014-10-31T10:08:41.772Z"
"","","","","","","36.065011863425894","2014-10-31T09:46:14.806Z","2014-10-31T09:56:14.806Z"
"","","","","","","35.902977430555524","2014-10-31T09:33:44.255Z","2014-10-31T09:43:44.255Z"
"","","","","","","35.74125607638886","2014-10-31T09:21:21.902Z","2014-10-31T09:31:21.902Z"
"","","","","","","35.57829456018516","2014-10-31T09:08:52.288Z","2014-10-31T09:18:52.288Z"
"","","","","","","35.416317997685155","2014-10-31T08:56:28.042Z","2014-10-31T09:06:28.042Z"
"","","","","","","35.25478067129627","2014-10-31T08:44:08.015Z","2014-10-31T08:54:08.015Z"
"","","","","","","35.09310300925923","2014-10-31T08:31:40.481Z","2014-10-31T08:41:40.481Z"
"","","","","","","34.93126880787034","2014-10-31T08:19:22.553Z","2014-10-31T08:29:22.553Z"
"","","","","","","34.76764930555552","2014-10-31T08:06:42.650Z","2014-10-31T08:16:42.650Z"
"","","","","","","34.605988425925894","2014-10-31T07:54:21.974Z","2014-10-31T08:04:21.974Z"
"","","","","","","34.444221354166636","2014-10-31T07:42:16.328Z","2014-10-31T07:52:16.328Z"
"","","","","","","34.282307581018486","2014-10-31T07:30:00.397Z","2014-10-31T07:40:00.397Z"
"","","","","","","34.12061776620367","2014-10-31T07:17:52.182Z","2014-10-31T07:27:52.182Z"
"","","","","","","33.95891464120367","2014-10-31T07:05:29.205Z","2014-10-31T07:15:29.205Z"
"","","","","","","33.79740596064811","2014-10-31T06:53:20.404Z","2014-10-31T07:03:20.404Z"
"","","","","","","33.63573148148145","2014-10-31T06:41:09.529Z","2014-10-31T06:51:09.529Z"
"","","","","","","33.47454166666664","2014-10-31T06:29:06.300Z","2014-10-31T06:39:06.300Z"
"","","","","","","33.3125978009259","2014-10-31T06:16:49.392Z","2014-10-31T06:26:49.392Z"
"","","","","","","33.151059606481454","2014-10-31T06:04:32.421Z","2014-10-31T06:14:32.421Z"
"","","","","","","32.98959519675923","2014-10-31T05:52:31.903Z","2014-10-31T06:02:31.903Z"
"","","","","","","32.82811863425923","2014-10-31T05:40:27.355Z","2014-10-31T05:50:27.355Z"
"","","","","","","32.666872106481456","2014-10-31T05:28:24.501Z","2014-10-31T05:38:24.501Z"
"","","","","","","32.50518026620368","2014-10-31T05:16:15.073Z","2014-10-31T05:26:15.073Z"
"","","","","","","32.34361111111109","2014-10-31T05:04:05.952Z","2014-10-31T05:14:05.952Z"
"","","","","","","32.181986979166645","2014-10-31T04:52:03.141Z","2014-10-31T05:02:03.141Z"
"","","","","","","32.020500868055535","2014-10-31T04:39:55.744Z","2014-10-31T04:49:55.744Z"
"","","","","","","31.85911197916665","2014-10-31T04:27:54.509Z","2014-10-31T04:37:54.509Z"
"","","","","","","31.697395543981465","2014-10-31T04:15:52.062Z","2014-10-31T04:25:52.062Z"
"","","","","","","31.53615422453702","2014-10-31T04:03:40.630Z","2014-10-31T04:13:40.630Z"
"","","","","","","31.374450520833317","2014-10-31T03:51:30.090Z","2014-10-31T04:01:30.090Z"
"","","","","","","31.213034143518502","2014-10-31T03:39:25.436Z","2014-10-31T03:49:25.436Z"
"","","","","","","31.0516116898148","2014-10-31T03:27:24.132Z","2014-10-31T03:37:24.132Z"
"","","","","","","30.889930266203688","2014-10-31T03:15:20.188Z","2014-10-31T03:25:20.188Z"
"","","","","","","30.728620659722207","2014-10-31T03:03:18.200Z","2014-10-31T03:13:18.200Z"
"","","","","","","30.56715219907406","2014-10-31T02:51:18.416Z","2014-10-31T03:01:18.416Z"
"","","","","","","30.405459201388872","2014-10-31T02:39:16.447Z","2014-10-31T02:49:16.447Z"
"","","","","","","30.243941261574058","2014-10-31T02:27:17.214Z","2014-10-31T02:37:17.214Z"
"","","","","","","30.08232291666665","2014-10-31T02:15:08.399Z","2014-10-31T02:25:08.399Z"
"","","","","","","29.920817708333317","2014-10-31T02:03:03.939Z","2014-10-31T02:13:03.939Z"
"","","","","","","29.75901157407406","2014-10-31T01:51:01.332Z","2014-10-31T02:01:01.332Z"
"","","","","","","29.597624999999983","2014-10-31T01:38:57.126Z","2014-10-31T01:48:57.126Z"
"","","","","","","29.43580121527776","2014-10-31T01:26:52.333Z","2014-10-31T01:36:52.333Z"
