EntityName,EntityAbout,EntityType,PropertyName,PropertyAbout,PropertyType,Value,PhenomenonTime,ResultTime
"","","","","","","6.0","2014-10-31T02:53:36.594Z","2014-10-31T03:03:36.594Z"
"","","","","","","6.0","2014-10-31T02:41:34.601Z","2014-10-31T02:51:34.601Z"
"","","","","","","6.0","2014-10-31T02:29:35.349Z","2014-10-31T02:39:35.349Z"
"","","","","","","6.0","2014-10-31T02:17:26.525Z","2014-10-31T02:27:26.525Z"
"","","","","","","6.0","2014-10-31T02:05:22.061Z","2014-10-31T02:15:22.061Z"
"","","","","","","6.0","2014-10-31T01:53:19.448Z","2014-10-31T02:03:19.448Z"
"","","","","","","6.0","2014-10-31T01:41:15.288Z","2014-10-31T01:51:15.288Z"
"","","","","","","6.0","2014-10-31T01:29:10.438Z","2014-10-31T01:39:10.438Z"
"","","","","","","6.0","2014-10-31T01:16:59.104Z","2014-10-31T01:26:59.104Z"
"","","","","","","6.0","2014-10-31T01:04:50.921Z","2014-10-31T01:14:50.921Z"
"","","","","","","6.0","2014-10-31T00:52:35.754Z","2014-10-31T01:02:35.754Z"
"","","","","","","6.0","2014-10-31T00:40:29.079Z","2014-10-31T00:50:29.079Z"
"","","","","","","6.0","2014-10-31T00:28:27.481Z","2014-10-31T00:38:27.481Z"
"","","","","","","7.0","2014-10-31T00:16:14.770Z","2014-10-31T00:26:14.770Z"
"","","","","","","7.0","2014-10-31T00:04:03.050Z","2014-10-31T00:14:03.050Z"
"","","","","","","7.0","2014-10-30T23:51:41.099Z","2014-10-31T00:01:41.099Z"
"","","","","","","7.0","2014-10-30T23:39:37.616Z","2014-10-30T23:49:37.616Z"
"","","","","","","7.0","2014-10-30T23:27:24.745Z","2014-10-30T23:37:24.745Z"
"","","","","","","7.0","2014-10-30T23:15:14.756Z","2014-10-30T23:25:14.756Z"
"","","","","","","7.0","2014-10-30T23:03:00.637Z","2014-10-30T23:13:00.637Z"
"","","","","","","7.0","2014-10-30T22:50:29.616Z","2014-10-30T23:00:29.616Z"
"","","","","","","7.0","2014-10-30T22:38:15.929Z","2014-10-30T22:48:15.929Z"
