EntityName,EntityAbout,EntityType,PropertyName,PropertyAbout,PropertyType,Value,PhenomenonTime,ResultTime
"","","","","","","3.069423611111111","2014-10-30T21:05:18.535Z","2014-10-30T21:15:18.535Z"
"","","","","","","2.795369212962963","2014-10-30T20:52:49.723Z","2014-10-30T21:02:49.723Z"
"","","","","","","2.5415868055555553","2014-10-30T20:40:43.789Z","2014-10-30T20:50:43.789Z"
"","","","","","","2.2578715277777777","2014-10-30T20:28:11.843Z","2014-10-30T20:38:11.843Z"
"","","","","","","1.9830300925925926","2014-10-30T20:15:40.872Z","2014-10-30T20:25:40.872Z"
"","","","","","","1.6988252314814816","2014-10-30T20:03:06.714Z","2014-10-30T20:13:06.714Z"
"","","","","","","1.4299328703703704","2014-10-30T19:50:46.587Z","2014-10-30T20:00:46.587Z"
"","","","","","","1.162138888888889","2014-10-30T19:38:25.781Z","2014-10-30T19:48:25.781Z"
"","","","","","","0.8957997685185186","2014-10-30T19:25:58.326Z","2014-10-30T19:35:58.326Z"
"","","","","","","0.63303125","2014-10-30T19:13:43.476Z","2014-10-30T19:23:43.476Z"
"","","","","","","0.35634143518518524","2014-10-30T19:01:15.436Z","2014-10-30T19:11:15.436Z"
"","","","","","","0.08230671296296296","2014-10-30T18:48:47.257Z","2014-10-30T18:58:47.257Z"
"","","","","","","84.19189699074077","2014-10-30T18:36:24.134Z","2014-10-30T18:46:24.134Z"
"","","","","","","83.91024884259262","2014-10-30T18:23:48.547Z","2014-10-30T18:33:48.547Z"
"","","","","","","83.63984953703707","2014-10-30T18:11:25.481Z","2014-10-30T18:21:25.481Z"
"","","","","","","83.35885416666669","2014-10-30T17:58:50.760Z","2014-10-30T18:08:50.760Z"
"","","","","","","83.08244328703707","2014-10-30T17:46:23.029Z","2014-10-30T17:56:23.029Z"
"","","","","","","82.81270023148151","2014-10-30T17:33:57.167Z","2014-10-30T17:43:57.167Z"
"","","","","","","82.53810763888892","2014-10-30T17:21:26.936Z","2014-10-30T17:31:26.936Z"
"","","","","","","82.27359375000003","2014-10-30T17:09:06.036Z","2014-10-30T17:19:06.036Z"
"","","","","","","81.983556712963","2014-10-30T16:56:23.836Z","2014-10-30T17:06:23.836Z"
"","","","","","","81.71518171296299","2014-10-30T16:43:53.615Z","2014-10-30T16:53:53.615Z"
"","","","","","","81.4457939814815","2014-10-30T16:31:28.296Z","2014-10-30T16:41:28.296Z"
